#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm2+name+alt1+i_ara+is_arab,#adm2+name+alt2+i_ara+is_arab,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Maatka,,DZ047045,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Makouda,,DZ047046,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Mechtrass,,DZ047047,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Mekla,,DZ047048,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Mizrana,,DZ047049,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
M'Kira,,DZ047050,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ouacif,,DZ047051,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ouadhia,,DZ047052,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ouaguenoun,,DZ047053,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Naamane,,DZ047054,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Souamaa,,DZ047055,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Souk El Tenine,,DZ047056,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tadmait,,DZ047057,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tigzirt,,DZ047058,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Timizart,,DZ047059,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tirmitine,,DZ047060,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tizi Ghenif,,DZ047061,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tizi N'Thleta,,DZ047062,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tizi Ouzou,,DZ047063,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tizi Rached,,DZ047064,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Yakouren,,DZ047065,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Yatafen,,DZ047066,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Zekri,,DZ047067,,,,,,Tizi Ouzou,تيزي وزو,DZ047,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Fetah,,DZ048001,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Fezza,,DZ048002,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Ghoraba,,DZ048003,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Kebira,,DZ048004,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Nehala,,DZ048005,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Tallout,,DZ048006,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ain Youcef,,DZ048007,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Amieur,,DZ048008,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Azails,,DZ048009,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bab El Assa,,DZ048010,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Bahdel,,DZ048011,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Boussaid,,DZ048012,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Khellad,,DZ048013,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Mester,,DZ048014,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Ouarsous,,DZ048015,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Semiel,,DZ048016,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Beni Snous,,DZ048017,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bensekrane,,DZ048018,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Bouhlou,,DZ048019,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Chetouane,,DZ048020,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Dar Yaghmourassene,,DZ048021,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Djebala,,DZ048022,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Aricha,,DZ048023,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Bouihi,,DZ048024,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Fehoul,,DZ048025,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
El Gor,,DZ048026,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Fellaoucene,,DZ048027,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ghazaouet,,DZ048028,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Hammam Boughrara,,DZ048029,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Henaya,,DZ048030,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Honaine,,DZ048031,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Maghnia,,DZ048032,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Mansourah,,DZ048033,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Mersa Ben M'Hidi,,DZ048034,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
M'Sirda Fouaga,,DZ048035,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Nedroma,,DZ048036,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Oued Chouly,,DZ048037,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ouled Mimoun,,DZ048038,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Ouled Riah,,DZ048039,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Remchi,,DZ048040,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sabra,,DZ048041,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sebaa Chioukh,,DZ048042,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sebdou,,DZ048043,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Abdelli,,DZ048044,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Djillali,,DZ048045,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Sidi Medjahed,,DZ048046,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Souahlia,,DZ048047,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Souani,,DZ048048,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Souk Thlata,,DZ048049,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Terni Beni Hediel,,DZ048050,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tienet,,DZ048051,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Tlemcen,,DZ048052,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
Zenata,,DZ048053,,,,,,Tlemcen,تلمسان,DZ048,Algeria,الجزا,DZ,2020-04-28,2021-01-26,
