#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:887:3:290325,290325,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290325,Qaf Dhu Hadyan,قف ذو هديان,YE290325,Qaf Dhu Hadyan,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290326,290326,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290326,Qarhad wa Al Fardat,قرهد والفردات,YE290326,Qarhad wa Al Fardat,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290327,290327,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290327,Hashif,حاشف,YE290327,Hashif,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290328,290328,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290328,Danan,دنان,YE290328,Danan,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290329,290329,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290329,Al Mi'radah wa Al Wasi',المعراضة والواسع,YE290329,Al Miradah wa Al Wasi,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290330,290330,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290330,Qa'ah,قاعه,YE290330,Qaah,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290331,290331,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2903,1603:45:16:887:3:290331,As Sawad,السواد,YE290331,As Sawad - Al Ashah,,,,,Al Ashah,العشه,YE2903,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290421,290421,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2904,1603:45:16:887:3:290421,Al Qaflah,القفله,YE290421,Al Qaflah,,,,,Qaflat Odhar,قفلة عذر,YE2904,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290422,290422,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2904,1603:45:16:887:3:290422,Al Gharbi,الغربى,YE290422,Al Gharbi,,,,,Qaflat Odhar,قفلة عذر,YE2904,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290423,290423,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2904,1603:45:16:887:3:290423,Ash Shat,الشط,YE290423,Ash Shat,,,,,Qaflat Odhar,قفلة عذر,YE2904,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290424,290424,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2904,1603:45:16:887:3:290424,Al Batnah,البطنه,YE290424,Al Batnah - Qaflat Odhar,,,,,Qaflat Odhar,قفلة عذر,YE2904,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290425,290425,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2904,1603:45:16:887:3:290425,Dhu Ghaythan,ذو غيثان,YE290425,Dhu Ghaythan,,,,,Qaflat Odhar,قفلة عذر,YE2904,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290521,290521,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2905,1603:45:16:887:3:290521,Shaharah,شهاره,YE290521,Shaharah,,,,,Shaharah,شهاره,YE2905,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290522,290522,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2905,1603:45:16:887:3:290522,Dhari,ذري,YE290522,Dhari,,,,,Shaharah,شهاره,YE2905,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290523,290523,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2905,1603:45:16:887:3:290523,Sayran Ash Sharqi,سيران الشرقي,YE290523,Sayran Ash Sharqi,,,,,Shaharah,شهاره,YE2905,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290524,290524,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2905,1603:45:16:887:3:290524,Sayran Al Gharbi,سيران الغربي,YE290524,Sayran Al Gharbi,,,,,Shaharah,شهاره,YE2905,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290621,290621,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2906,1603:45:16:887:3:290621,Bani Nasr,بني نسر,YE290621,Bani Nasr,,,,,Al Madan,المدان,YE2906,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290622,290622,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2906,1603:45:16:887:3:290622,Bani Awf,بني عوف,YE290622,Bani Awf,,,,,Al Madan,المدان,YE2906,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290623,290623,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2906,1603:45:16:887:3:290623,Bani Nuf,بني نوف,YE290623,Bani Nuf,,,,,Al Madan,المدان,YE2906,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290721,290721,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2907,1603:45:16:887:3:290721,Fulayh,فليح,YE290721,Fulayh,,,,,Suwayr,صوير,YE2907,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290722,290722,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2907,1603:45:16:887:3:290722,Adh Dhibah,الذيبه,YE290722,Adh Dhibah,,,,,Suwayr,صوير,YE2907,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290723,290723,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2907,1603:45:16:887:3:290723,Al Ghanaya,الغنايا,YE290723,Al Ghanaya,,,,,Suwayr,صوير,YE2907,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290724,290724,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2907,1603:45:16:887:3:290724,Al Ojayrat,العجيرات,YE290724,Al Ojayrat - Suwayr,,,,,Suwayr,صوير,YE2907,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290725,290725,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2907,1603:45:16:887:3:290725,Ath Thulth,الثلث,YE290725,Ath Thulth - Suwayr,,,,,Suwayr,صوير,YE2907,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290821,290821,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2908,1603:45:16:887:3:290821,Al Khamis Al Wasit,الخميس الواسط,YE290821,Al Khamis Al Wasit,,,,,Dhulaymat Habur,ظليمة حبور,YE2908,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290822,290822,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2908,1603:45:16:887:3:290822,Bani Eid,بني عيد,YE290822,Bani Eid,,,,,Dhulaymat Habur,ظليمة حبور,YE2908,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290823,290823,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2908,1603:45:16:887:3:290823,Khamis Bani Dahsh,خميس بني دهش,YE290823,Khamis Bani Dahsh,,,,,Dhulaymat Habur,ظليمة حبور,YE2908,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290824,290824,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2908,1603:45:16:887:3:290824,Khamis Hajur,خميس حجور,YE290824,Khamis Hajur,,,,,Dhulaymat Habur,ظليمة حبور,YE2908,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290921,290921,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2909,1603:45:16:887:3:290921,Sufyan,سفيان,YE290921,Sufyan,,,,,Dhibain,ذيبين,YE2909,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290922,290922,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2909,1603:45:16:887:3:290922,Marhabah,مرهبه,YE290922,Marhabah - Dhibain,,,,,Dhibain,ذيبين,YE2909,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:290923,290923,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2909,1603:45:16:887:3:290923,Bani Jabr,بني جبر,YE290923,Bani Jabr - Dhibain,,,,,Dhibain,ذيبين,YE2909,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291021,291021,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2910,1603:45:16:887:3:291021,Khamis Al Qudaymi,خميس القديمي,YE291021,Khamis Al Qudaymi,,,,,Kharif,خارف,YE2910,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291022,291022,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2910,1603:45:16:887:3:291022,Khamis Al Qayfi,خميس القائفي,YE291022,Khamis Al Qayfi,,,,,Kharif,خارف,YE2910,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291023,291023,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2910,1603:45:16:887:3:291023,Khamis Harmal,خميس حرمل,YE291023,Khamis Harmal,,,,,Kharif,خارف,YE2910,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291024,291024,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2910,1603:45:16:887:3:291024,Khamis Harash,خميس هراش,YE291024,Khamis Harash,,,,,Kharif,خارف,YE2910,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291025,291025,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2910,1603:45:16:887:3:291025,Thulth Az Zudi,ثلث الزودي,YE291025,Thulth Az Zudi,,,,,Kharif,خارف,YE2910,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291026,291026,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2910,1603:45:16:887:3:291026,Thulth Dahyan,ثلث ضحيان,YE291026,Thulth Dahyan,,,,,Kharif,خارف,YE2910,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291027,291027,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2910,1603:45:16:887:3:291027,Thulth Al Wasit,ثلث الواسط,YE291027,Thulth Al Wasit,,,,,Kharif,خارف,YE2910,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291028,291028,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2910,1603:45:16:887:3:291028,Khamis Abu Dhibah,خميس ابوذيبه,YE291028,Khamis Abu Dhibah,,,,,Kharif,خارف,YE2910,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291121,291121,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2911,1603:45:16:887:3:291121,Dhayfan,ذيفان,YE291121,Dhayfan,,,,,Raydah,ريده,YE2911,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291122,291122,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2911,1603:45:16:887:3:291122,Raydah,ريده,YE291122,Raydah,,,,,Raydah,ريده,YE2911,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291123,291123,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2911,1603:45:16:887:3:291123,Hamdah,حمده,YE291123,Hamdah,,,,,Raydah,ريده,YE2911,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291124,291124,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2911,1603:45:16:887:3:291124,Ghulah Ajib,غولة عجيب,YE291124,Ghulah Ajib,,,,,Raydah,ريده,YE2911,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291221,291221,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2912,1603:45:16:887:3:291221,Ar Rub' Ash Sharqi,الربع الشرقي,YE291221,Ar Rub Ash Sharqi - Jabal Eyal Yazid,,,,,Jabal Eyal Yazid,جبل عيال يزيد,YE2912,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291222,291222,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2912,1603:45:16:887:3:291222,Eyal Yahya,عيال يحيى,YE291222,Eyal Yahya,,,,,Jabal Eyal Yazid,جبل عيال يزيد,YE2912,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291223,291223,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2912,1603:45:16:887:3:291223,Al Akhum,الاكهوم,YE291223,Al Akhum,,,,,Jabal Eyal Yazid,جبل عيال يزيد,YE2912,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291224,291224,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2912,1603:45:16:887:3:291224,Ath Thulth,الثلث,YE291224,Ath Thulth - Jabal Eyal Yazid,,,,,Jabal Eyal Yazid,جبل عيال يزيد,YE2912,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291225,291225,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2912,1603:45:16:887:3:291225,Eyal Hatim,عيال حاتم,YE291225,Eyal Hatim,,,,,Jabal Eyal Yazid,جبل عيال يزيد,YE2912,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291321,291321,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2913,1603:45:16:887:3:291321,Nashir,ناشر,YE291321,Nashir,,,,,As Sudah,السوده,YE2913,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291322,291322,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2913,1603:45:16:887:3:291322,Otayfah,عطيفه,YE291322,Otayfah,,,,,As Sudah,السوده,YE2913,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291323,291323,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2913,1603:45:16:887:3:291323,Bani Mansur,بني منصور,YE291323,Bani Mansur - As Sudah,,,,,As Sudah,السوده,YE2913,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291324,291324,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2913,1603:45:16:887:3:291324,Ibn Ahkum,ابن احكم,YE291324,Ibn Ahkum,,,,,As Sudah,السوده,YE2913,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291421,291421,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291421,Bani Hanan wa Al Badu,بني هنان والبدو,YE291421,Bani Hanan wa Al Badu,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291422,291422,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291422,Bilad Janb,بلاد جنب,YE291422,Bilad Janb,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291423,291423,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291423,Bani Talq,بني طلق,YE291423,Bani Talq,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291424,291424,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291424,Ar Rahabayn,الرحبين,YE291424,Ar Rahabayn,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291425,291425,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291425,Al Amrayin,العمريين,YE291425,Al Amrayin,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291426,291426,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291426,Bani Al Harith,بني الحارث,YE291426,Bani Al Harith - As Sawd,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291427,291427,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291427,Al Ojayrat,العجيرات,YE291427,Al Ojayrat - As Sawd,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291428,291428,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291428,Qatabah,قطابه,YE291428,Qatabah - As Sawd,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291429,291429,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291429,Bani Jaysh Al A'la,بني جيش الاعلى,YE291429,Bani Jaysh Al Ala,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291430,291430,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291430,Hamal,همل,YE291430,Hamal,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291431,291431,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2914,1603:45:16:887:3:291431,Bani Jaysh Al Asfal,بني جيش الاسفل,YE291431,Bani Jaysh Al Asfal,,,,,As Sawd,السود,YE2914,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291521,291521,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2915,1603:45:16:887:3:291521,Amran,عمران,YE291521,Amran,,,,,Amran,عمران,YE2915,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291522,291522,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2915,1603:45:16:887:3:291522,Al Ashmur,الاشمور,YE291522,Al Ashmur,,,,,Amran,عمران,YE2915,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291621,291621,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291621,Jabal Maswar,جبل مسور,YE291621,Jabal Maswar,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291622,291622,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291622,Ar Rughayl,الرغيل,YE291622,Ar Rughayl,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291623,291623,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291623,Bani Mahdi,بني مهدي,YE291623,Bani Mahdi - Maswar,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291624,291624,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291624,Eyal Mumar,عيال مومر,YE291624,Eyal Mumar,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291625,291625,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291625,Wadi Eyal Ali,وادي عيال علي,YE291625,Wadi Eyal Ali,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291626,291626,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291626,Qaylab,قيلاب,YE291626,Qaylab,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291627,291627,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291627,Bani Jasmar,بني جسمر,YE291627,Bani Jasmar,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291628,291628,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291628,Bani As'ad,بني اسعد,YE291628,Bani Asad - Maswar,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291629,291629,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291629,At Tuham,التهام,YE291629,At Tuham,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291630,291630,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291630,Bani Hur,بني حور,YE291630,Bani Hur,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291631,291631,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291631,Al Jadm,الجدم,YE291631,Al Jadm,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291632,291632,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2916,1603:45:16:887:3:291632,Bani Al Kuraybi,بني الكريبي,YE291632,Bani Al Kuraybi,,,,,Maswar,مسور,YE2916,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291721,291721,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2917,1603:45:16:887:3:291721,Hababah,حبابه,YE291721,Hababah,,,,,Thula,ثلاء,YE2917,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291722,291722,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2917,1603:45:16:887:3:291722,Al Khamis,الخميس,YE291722,Al Khamis - Thula,,,,,Thula,ثلاء,YE2917,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291723,291723,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2917,1603:45:16:887:3:291723,Thula,ثلاء,YE291723,Thula,,,,,Thula,ثلاء,YE2917,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291724,291724,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2917,1603:45:16:887:3:291724,As Sirm,الصرم,YE291724,As Sirm,,,,,Thula,ثلاء,YE2917,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291725,291725,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2917,1603:45:16:887:3:291725,Bani Al Abas,بني العباس,YE291725,Bani Al Abas,,,,,Thula,ثلاء,YE2917,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291726,291726,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2917,1603:45:16:887:3:291726,Al Masani',المصانع,YE291726,Al Masani - Thula,,,,,Thula,ثلاء,YE2917,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:291821,291821,1603:45:16:887:0,1603:45:16:887:1:29,1603:45:16:887:2:2918,1603:45:16:887:3:291821,Khamis Quhal,خميس قهال,YE291821,Khamis Quhal,,,,,Eyal Surayh,عيال سريح,YE2918,Amran,عمران,YE29,Yemen,اليمن,YE,2019-02-01,2021-02-11,
